id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
22,Food Chain,"[""Supply Chain"", ""Information Flow""]",2,,"[""Web"", ""Family"", ""Supply"", ""Chain"", ""Network"", ""Cycle"", ""Flow"", ""Path"", ""Line"", ""Sequence"", ""Route"", ""Stream"", ""Hierarchy"", ""Pipeline"", ""Track"", ""Ladder"", ""Chainlink"", ""Flowchart"", ""Chainmail"", ""Ecosystem""]",[],,success
23,DNA Double Helix Structure,"[""The Helix Bridge""]",1,,"[""Spiral Staircase"", ""Ladder"", ""Twisted Rope"", ""Coiled Spring"", ""Double Ladder"", ""Spiral Slide"", ""Wrapped Ribbon"", ""Twisted Ladder"", ""Helical Spring"", ""Coiled Cable"", ""Spiral Shell"", ""Twisted Rope"", ""Coiled Garden Hose"", ""Spiral Stairway"", ""Twisted Vine"", ""Helical Rope"", ""Spiral Ribbon"", ""Twisted Ladder"", ""Coiled Wire"", ""Helical Track""]",[],,success
25,Cell Signaling,"[""Electronic Signal Transmission""]",1,,"[""Messenger"", ""Switch"", ""Alarm"", ""Doorbell"", ""Traffic light"", ""Signal flag"", ""Radio"", ""Email"", ""Phone call"", ""Alarm clock"", ""Beacon"", ""Router"", ""Handshake"", ""Code"", ""Message"", ""Notification"", ""Alarm system"", ""Traffic controller"", ""Dispatch"", ""Signpost""]",[],,success
26,Genetic Mutation,"[""Typo""]",1,,"[""Typo"", ""Error"", ""Change"", ""Flip"", ""Mistake"", ""Shift"", ""Mix-up"", ""Variation"", ""Alteration"", ""Patch"", ""Adjustment"", ""Mutation"", ""Flip-flop"", ""Rearrangement"", ""Twist"", ""Modification"", ""Jumble"", ""Recode"", ""Rearrange"", ""Shuffle""]",[],,success
27,DNA Sequencing,"[""The Puzzle""]",1,,"[""Map"", ""Blueprint"", ""Recipe"", ""Guide"", ""Diagram"", ""Chart"", ""Puzzle"", ""Code"", ""Pattern"", ""Map"", ""Script"", ""Diagram"", ""Blueprint"", ""Recipe"", ""Guide"", ""Chart"", ""Puzzle"", ""Code"", ""Pattern"", ""Map""]",[],,success
29,eye,"[""camera""]",1,,"[""Camera"", ""Flashlight"", ""Mirror"", ""Window"", ""Lens"", ""Sensor"", ""Periscope"", ""Binoculars"", ""Spotlight"", ""Eyeglasses"", ""Camera lens"", ""Night vision"", ""Magnifier"", ""Scope"", ""Viewfinder"", ""Eyepiece"", ""Monitor"", ""Optic"", ""Perception"", ""Focus""]",[],,success
30,The Process of History,"[""Biological Evolution""]",1,,"[""Timeline"", ""Calendar"", ""Story"", ""Movie"", ""Puzzle"", ""Journey"", ""Tree"", ""Chain"", ""Clock"", ""Map"", ""Recipe"", ""Book"", ""Cycle"", ""Gallery"", ""Archive"", ""Sequence"", ""Record"", ""Path"", ""Evolution"", ""Timeline""]",[],,success
31,Gene Mutation,"[""Program Error""]",1,,"[""Typo"", ""Error"", ""Mistake"", ""Flaw"", ""Glitch"", ""Slip"", ""Break"", ""Fault"", ""Bug"", ""Hiccup"", ""Misprint"", ""Omission"", ""Corruption"", ""Anomaly"", ""Deviation"", ""Variation"", ""Alteration"", ""Shift"", ""Change"", ""Flip""]",[],,success
33,Synaptic transmission between neurons,"[""communication networks""]",1,,"[""Switchboard"", ""Messenger"", ""Signal"", ""Relay"", ""Postman"", ""Telephone"", ""Doorbell"", ""Fire alarm"", ""Mailman"", ""Traffic light"", ""Courier"", ""Radio"", ""Messenger pigeon"", ""Alarm clock"", ""Pipeline"", ""Switch"", ""Beacon"", ""Signal flare"", ""Door knocker"", ""Alarm system""]",[],,success
38,Land System,"[""Skin System""]",1,,"[""Garden"", ""House"", ""Library"", ""Workshop"", ""Kitchen"", ""School"", ""Factory"", ""Park"", ""Farm"", ""Zoo"", ""Market"", ""Garage"", ""Playground"", ""Museum"", ""Office"", ""Garage"", ""Pool"", ""Garage"", ""Garage"", ""Garage""]",[],,success
39,Earth,"[""Human Body""]",1,,"[""Ball"", ""Apple"", ""Sun"", ""Car"", ""Ocean"", ""Tree"", ""House"", ""Planet"", ""Seed"", ""Mountain"", ""Clock"", ""Egg"", ""Balloon"", ""Book"", ""Mirror"", ""Puzzle"", ""Garden"", ""Nest"", ""Ship"", ""Cloud""]",[],,success
40,Natural Disasters,"[""Diseases""]",1,,"[""Storm"", ""Earthquake"", ""Flood"", ""Tornado"", ""Hurricane"", ""Volcano"", ""Landslide"", ""Drought"", ""Blizzard"", ""Wildfire"", ""Tsunami"", ""Cyclone"", ""Eruption"", ""Mudslide"", ""Storm Surge"", ""Twister"", ""Hailstorm"", ""Heatwave"", ""Ice Storm"", ""Lightning""]",[],,success
41,Musculoskeletal system,"[""Robotic arm""]",1,,"[""Framework"", ""Engine"", ""Bridge"", ""Skeleton"", ""Support"", ""Framework"", ""Armature"", ""Framework"", ""Pillar"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework""]",[],,success
43,Microbiome,"[""ecosystem""]",1,,"[""Garden"", ""Neighborhood"", ""Team"", ""Library"", ""City"", ""Forest"", ""Workshop"", ""School"", ""Family"", ""Marketplace"", ""Hive"", ""Ecosystem"", ""Network"", ""Community"", ""Cluster"", ""Pool"", ""System"", ""Neighborhood"", ""Crew"", ""Biosphere""]",[],,success
44,Endocrine System,"[""Regulator""]",1,,"[""Switchboard"", ""Messenger"", ""Conductor"", ""Pipeline"", ""Traffic light"", ""Post office"", ""Control tower"", ""Power grid"", ""Radio station"", ""Clock"", ""Sensor"", ""Router"", ""Switch"", ""Messenger bag"", ""Alarm system"", ""Command center"", ""Signal tower"", ""Control panel"", ""Heartbeat"", ""Navigator""]",[],,success
45,blood circulation system,"[""Water pipe system""]",1,,"[""Waterway"", ""Conveyor"", ""Pipeline"", ""Transport"", ""Network"", ""Flow"", ""Circuit"", ""River"", ""Stream"", ""Pump"", ""Channel"", ""Vessel"", ""Valve"", ""Drain"", ""Pathway"", ""Route"", ""Cycle"", ""Flowchart"", ""Pipeline"", ""Circuitry""]",[],,success
46,cell,"[""house"", ""program"", ""factory""]",3,,"[""Factory"", ""Battery"", ""City"", ""Engine"", ""Brain"", ""Workshop"", ""School"", ""Library"", ""Power Plant"", ""Computer"", ""Kitchen"", ""Garage"", ""Garden"", ""Office"", ""Warehouse"", ""Circuit"", ""Workshop"", ""Nest"", ""Workshop"", ""Generator""]",[],,success
48,Human body,"[""car""]",1,,"[""Car"", ""Engine"", ""Circuit"", ""Clock"", ""Factory"", ""Computer"", ""Map"", ""Team"", ""City"", ""Machine"", ""Library"", ""School"", ""Garden"", ""House"", ""Network"", ""Workshop"", ""Transport"", ""System"", ""Plant"", ""Orchestra""]",[],,success
49,Brain system,"[""electromagnetic emission system""]",1,,"[""Computer"", ""Switchboard"", ""Library"", ""Control tower"", ""Manager"", ""Router"", ""Conductor"", ""Coordinator"", ""Dashboard"", ""Brainstorm"", ""Command center"", ""Traffic cop"", ""Memory bank"", ""Sensor"", ""Director"", ""Processor"", ""Switch"", ""Navigator"", ""Heartbeat"", ""Controller""]",[],,success
50,Hematopoietic System,"[""Factory""]",1,,"[""Factory"", ""Workshop"", ""Library"", ""Garden"", ""Kitchen"", ""School"", ""Construction"", ""Warehouse"", ""Power Plant"", ""Garage"", ""Bank"", ""Supermarket"", ""Post Office"", ""Farm"", ""Garage"", ""Hospital"", ""Museum"", ""Train Station"", ""Airport"", ""Library""]",[],,success
51,Cellular Structure,"[""City""]",1,,"[""Factory"", ""City"", ""Computer"", ""Library"", ""Workshop"", ""School"", ""Garden"", ""Ship"", ""House"", ""Office"", ""Tree"", ""Kitchen"", ""Garage"", ""Hospital"", ""Warehouse"", ""Circuit"", ""Farm"", ""Engine"", ""Museum"", ""Nest""]",[],,success
52,DNA replication,"[""Printing""]",1,,"[""Copying"", ""Blueprint"", ""Recipe"", ""Mirror"", ""Photocopy"", ""Assembly"", ""Guidebook"", ""Mirror"", ""Blueprint"", ""Copycat"", ""Mirror"", ""Recipe"", ""Guide"", ""Copy"", ""Template"", ""Mirror"", ""Recipe"", ""Blueprint"", ""Copy"", ""Guidebook""]",[],,success
54,Protein,"[""The Puzzle""]",1,,"[""Blueprint"", ""Building block"", ""Tool"", ""Recipe"", ""Code"", ""Brick"", ""Chain"", ""Template"", ""Machine part"", ""Puzzle piece"", ""Foundation"", ""Connector"", ""Map"", ""Framework"", ""Gear"", ""Lego"", ""Pattern"", ""Blueprint"", ""Skeleton"", ""Building block""]",[],,success
56,Genes,"[""Computer Code""]",1,,"[""Blueprint"", ""Recipe"", ""Map"", ""Formula"", ""Pattern"", ""Folder"", ""Code"", ""Seed"", ""Instruction"", ""Template"", ""Guide"", ""Script"", ""Design"", ""Chart"", ""Diagram"", ""Recipe book"", ""Manual"", ""Framework"", ""Schema"", ""Pattern""]",[],,success
57,The Evolution of Viruses,"[""The Production Line of a Car Factory""]",1,,"[""Caterpillar"", ""Seed"", ""Puzzle"", ""Building"", ""Map"", ""Recipe"", ""Clock"", ""Tree"", ""Game"", ""Blueprint"", ""Chain"", ""Layer"", ""Cycle"", ""Pattern"", ""Journey"", ""Recipe"", ""Puzzle"", ""Tree"", ""Clock"", ""Map""]",[],,success
59,Transcription and Translation,"[""Printers""]",1,,"[""Blueprint"", ""Recipe"", ""Map"", ""Instruction"", ""Guide"", ""Script"", ""Diagram"", ""Code"", ""Plan"", ""Chart"", ""Formula"", ""Storyboard"", ""Template"", ""Diagram"", ""Manual"", ""Schedule"", ""Recipebook"", ""Blueprint"", ""Guidebook"", ""Workflow""]",[],,success
60,forest,"[""city""]",1,,"[""Garden"", ""City"", ""Ocean"", ""Park"", ""Zoo"", ""Farm"", ""Jungle"", ""Desert"", ""Mountain"", ""Swamp"", ""Orchard"", ""Cave"", ""Nest"", ""Hive"", ""Aquarium"", ""Rainforest"", ""Valley"", ""Meadow"", ""Oasis"", ""Habitat""]",[],,success
61,virus,"[""code"", ""crime""]",2,,"[""Germ"", ""Bug"", ""Spy"", ""Intruder"", ""Virus"", ""Leak"", ""Mole"", ""Shadow"", ""Hacker"", ""Fungus"", ""Infiltrator"", ""Sneak"", ""Contagion"", ""Virus"", ""Creep"", ""Insect"", ""Toxin"", ""Parasite"", ""Bacteria"", ""Pathogen""]",[],,success
62,artificial selection,"[""natural selection""]",1,,"[""Breeding"", ""Selection"", ""Gardening"", ""Cooking"", ""Fashion"", ""Training"", ""Editing"", ""Sorting"", ""Choosing"", ""Training"", ""Filtering"", ""Mixing"", ""Shaping"", ""Designing"", ""Crafting"", ""Selecting"", ""Arranging"", ""Tuning"", ""Refining"", ""Customizing""]",[],,success
63,slot machine,"[""bacterial mutation""]",1,,"[""Vending"", ""Puzzle"", ""Lottery"", ""Coin"", ""Spinner"", ""Game"", ""Wheel"", ""Prize"", ""Reel"", ""Ticket"", ""Spin"", ""Prizebox"", ""Chances"", ""Pull"", ""Reward"", ""Chance"", ""Button"", ""Rewarder"", ""Wheelspin"", ""Luck""]",[],,success
64,Migraines,"[""Circuit Malfunction""]",1,,"[""Headache"", ""Storm"", ""Fire"", ""Tsunami"", ""Lightning"", ""Pressure"", ""Cramps"", ""Buzz"", ""Tightness"", ""Pulse"", ""Spark"", ""Clash"", ""Storm"", ""Heatwave"", ""Twinge"", ""Rush"", ""Crack"", ""Pulse"", ""Twitch"", ""Pressure""]",[],,success
65,Sperm Motility,"[""Robotic Movement""]",1,,"[""Carriage"", ""Runner"", ""Motorboat"", ""Swimmer"", ""Rocket"", ""Cyclist"", ""Jet"", ""Horse"", ""Drone"", ""Train"", ""Bicycle"", ""Motorcycle"", ""Ping-pong"", ""Scooter"", ""Skater"", ""Runner"", ""Hiker"", ""Skier"", ""Rowboat"", ""Drone""]",[],,success
66,Prostate,"[""lubrication system""]",1,,"[""Gland"", ""Filter"", ""Valve"", ""Pump"", ""Sensor"", ""Controller"", ""Filter"", ""Switch"", ""Reservoir"", ""Gate"", ""Valve"", ""Filter"", ""Sensor"", ""Pump"", ""Switch"", ""Reservoir"", ""Gate"", ""Controller"", ""Filter"", ""Valve""]",[],,success
67,Skeletal System,"[""Building Structure""]",1,,"[""Frame"", ""Foundation"", ""Skeleton"", ""Support"", ""Framework"", ""Armature"", ""Structure"", ""Carriage"", ""Framework"", ""Framework"", ""Shell"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework"", ""Framework""]",[],,success
68,Blood sugar regulation,"[""electronic scale automatically adjusts""]",1,,"[""Thermostat"", ""Speedometer"", ""Light switch"", ""Water faucet"", ""Car brakes"", ""Thermometer"", ""Pressure valve"", ""Fan regulator"", ""Fuel gauge"", ""Door lock"", ""Clock"", ""Volume knob"", ""Battery charger"", ""Garden sprinkler"", ""Window blinds"", ""Alarm system"", ""Speed bump"", ""Rain gauge"", ""Thermostat"", ""Light dimmer""]",[],,success
69,Reproductive System,"[""Factory System""]",1,,"[""Garden"", ""Factory"", ""Blueprint"", ""Seed"", ""Blueprint"", ""Workshop"", ""Generator"", ""Blueprint"", ""Nursery"", ""Workshop"", ""Generator"", ""Seedbed"", ""Blueprint"", ""Nursery"", ""Workshop"", ""Generator"", ""Seed"", ""Blueprint"", ""Nursery"", ""Workshop""]",[],,success
70,immune desert,"[""Desert""]",1,,"[""Desert"", ""Oasis"", ""Frozen"", ""Oven"", ""Wasteland"", ""Empty"", ""Void"", ""Barren"", ""Desolation"", ""Silence"", ""Night"", ""Canyon"", ""Ghost Town"", ""Dead Zone"", ""Empty Field"", ""Dry Lake"", ""No-Man's Land"", ""Wasteland"", ""Silent Forest"", ""Empty Space""]",[],,success
71,microRNA,"[""sponge""]",1,,"[""Switch"", ""Filter"", ""Brake"", ""Guide"", ""Messenger"", ""Switchboard"", ""Filter"", ""Controller"", ""Messenger"", ""Switch"", ""Filter"", ""Guide"", ""Messenger"", ""Switch"", ""Filter"", ""Controller"", ""Messenger"", ""Switchboard"", ""Guide"", ""Filter""]",[],,success
72,Cytokine Storm,"[""Dust Storm""]",1,,"[""Fireworks"", ""Traffic Jam"", ""Overcrowded Room"", ""Flood"", ""Alarm Bell"", ""Pantry Overflow"", ""Fire Drill"", ""Crowd Surge"", ""Alarm System"", ""Traffic Surge"", ""Power Surge"", ""Hurricane"", ""Data Crash"", ""Alarm Clock"", ""Epidemic"", ""Meltdown"", ""Riot"", ""Stampede"", ""Fire Alarm"", ""Floodgate""]",[],,success
73,Alveoli,"[""Balloons""]",1,,"[""Lungs"", ""Sponges"", ""Balloons"", ""Filters"", ""Gates"", ""Pockets"", ""Vessels"", ""Airbags"", ""Containers"", ""Bubbles"", ""Holes"", ""Pores"", ""Cups"", ""Nodes"", ""Sacs"", ""Ports"", ""Sockets"", ""Holes"", ""Vents"", ""Pockets""]",[],,success
75,Nasal cavity,"[""air filter""]",1,,"[""Filter"", ""Nose"", ""Vent"", ""Tunnel"", ""Gateway"", ""Airway"", ""Entrance"", ""Filter"", ""Snout"", ""Chamber"", ""Passage"", ""Outlet"", ""Breathing hole"", ""Nasal pass"", ""Air filter"", ""Nose cavity"", ""Airway tunnel"", ""Nasal door"", ""Breath channel"", ""Sniff zone""]",[],,success
76,Digestive System,"[""Factory""]",1,,"[""Filter"", ""Conveyor"", ""Factory"", ""Pipeline"", ""Machine"", ""Kitchen"", ""Assembly"", ""Process"", ""Chain"", ""Cycle"", ""Network"", ""System"", ""Engine"", ""Flow"", ""Route"", ""Circuit"", ""Pipeline"", ""Transport"", ""Sequence"", ""Path""]",[],,success
77,Macrophages,"[""the cleaners""]",1,,"[""Janitor"", ""Security"", ""Cleanup"", ""Bouncer"", ""Referee"", ""Collector"", ""Guardian"", ""Cleaner"", ""Searcher"", ""Filter"", ""Guard"", ""Recycling"", ""Inspector"", ""Collector"", ""Mediator"", ""Protector"", ""Searcher"", ""Cleaner"", ""Defender"", ""Monitor""]",[],,success
78,Disability of the plant,"[""cocoon""]",1,,"[""Broken"", ""Damaged"", ""Frozen"", ""Wilted"", ""Malnourished"", ""Cracked"", ""Faded"", ""Blocked"", ""Overgrown"", ""Stunted"", ""Wilted"", ""Rotten"", ""Choked"", ""Scarred"", ""Weak"", ""Frostbitten"", ""Battered"", ""Dried"", ""Faded"", ""Hindered""]",[],,success
79,Immunological Memory,"[""Final Exam""]",1,,"[""Memory"", ""Snapshot"", ""Blueprint"", ""Bookmark"", ""Archive"", ""Shortcut"", ""Guidebook"", ""Map"", ""Recipe"", ""Fingerprint"", ""Signature"", ""Bookmark"", ""Template"", ""Pattern"", ""Snapshot"", ""File"", ""Memory Bank"", ""Highlight"", ""Bookmark"", ""Clue""]",[],,success
80,Immunity and Immunity,"[""Immunity""]",1,,"[""Shield"", ""Firewall"", ""Guard"", ""Alarm"", ""Lock"", ""Barrier"", ""Security"", ""Patrol"", ""Defense"", ""Barrier"", ""Alarm"", ""Guard"", ""Firewall"", ""Shield"", ""Security"", ""Patrol"", ""Defense"", ""Barrier"", ""Lock"", ""Alarm""]",[],,success
81,Immune Tolerance,"[""Deafness"", ""Blindness""]",2,,"[""Firewall"", ""Mute Button"", ""Peacekeeper"", ""Neutral Zone"", ""Truce"", ""Peace Treaty"", ""Lockbox"", ""Silencer"", ""Timeout"", ""Peace Sign"", ""Neutral Ground"", ""Ceasefire"", ""Hush Mode"", ""Calm Zone"", ""Peace Pipe"", ""Silent Mode"", ""Peace Flag"", ""Timeout Signal"", ""Quiet Zone"", ""Haven""]",[],,success
83,deaf,"[""blind""]",1,,"[""Mute"", ""Blind"", ""Silent"", ""Hearingless"", ""Unseen"", ""Quiet"", ""Deaf-mute"", ""Unresponsive"", ""Loudless"", ""Invisible"", ""Speechless"", ""Unheard"", ""Soundless"", ""Invisible"", ""Unalert"", ""Silent-speech"", ""Unlistening"", ""Mute-voice"", ""Deaf-ear"", ""Quietness""]",[],,success
84,Blood Chest Barrier,"[""Great Wall""]",1,,"[""Fence"", ""Filter"", ""Gate"", ""Wall"", ""Barrier"", ""Door"", ""Shield"", ""Guard"", ""Wall"", ""Partition"", ""Border"", ""Checkpoint"", ""Hurdle"", ""Barrier"", ""Screen"", ""Fence"", ""Gatekeeper"", ""Wall"", ""Filter"", ""Barrier""]",[],,success
85,Limit Modification System,"[""Firewall""]",1,,"[""Thermostat"", ""Speed Limit"", ""Volume Control"", ""Brake System"", ""Firewall"", ""Filter"", ""Lock"", ""Safety Net"", ""Traffic Light"", ""Alarm System"", ""Speed Bump"", ""Gatekeeper"", ""Adjuster"", ""Checkpoint"", ""Firewall"", ""Speed Bump"", ""Control Panel"", ""Safety Switch"", ""Regulator"", ""Limiter""]",[],,success
86,Rod of Asclepius,"[""Healing""]",1,,"[""Staff"", ""Compass"", ""Map"", ""Guide"", ""Lighthouse"", ""Beacon"", ""Pathway"", ""Signal"", ""Anchor"", ""Bridge"", ""Key"", ""Lamp"", ""Router"", ""Controller"", ""Sensor"", ""Connector"", ""Switch"", ""Controller"", ""Guidepost"", ""Navigator""]",[],,success
87,Healthcare,"[""Building Repair""]",1,,"[""Doctor"", ""Mechanic"", ""Firefighter"", ""Teacher"", ""Security"", ""Gardener"", ""Librarian"", ""Coach"", ""Chef"", ""Builder"", ""Navigator"", ""Referee"", ""Counselor"", ""Pilot"", ""Lifeguard"", ""Inspector"", ""Trainer"", ""Mediator"", ""Planner"", ""Guide""]",[],,success
88,Air Pollution,"[""Disease""]",1,,"[""Smoke"", ""Dust"", ""Fog"", ""Smog"", ""Pollen"", ""Cough"", ""Ash"", ""Haze"", ""Fumes"", ""Mist"", ""Pollutants"", ""Gases"", ""Car exhaust"", ""Factory smoke"", ""Air mess"", ""Toxins"", ""Particulates"", ""Smog layer"", ""Air dirt"", ""Pollution cloud""]",[],,success
